taxa_name	pectoral_fin	pelvic_fin	pectoral_inferred	pelvic_inferred	pectoral_propagated	pelvic_propagated
Hemitremia flammea	1	1	2	2	0	0
Semotilus atromaculatus	1	1	2	2	0	0
Semotilus thoreauianus	?	?	?	?	?	?
Semotilus lumbee	?	?	?	?	?	?
Semotilus corporalis	1	1	2	2	0	0
Margariscus margarita	1	1	2	2	1	0
Margariscus nachtriebi	1	?	2	?	1	0
Couesius plumbeus	1	?	2	?	1	0
Hemibarbus medius	?	?	?	?	?	?
Hemibarbus longirostris	?	?	?	?	?	?
Hemibarbus mylodon	?	?	?	?	?	?
Hemibarbus umbrifer	?	?	?	?	?	?
Hemibarbus barbus	?	?	?	?	?	?
Hemibarbus cf. umbrifer CTOL03296	?	?	?	?	?	?
Hemibarbus labeo	?	?	?	?	?	?
Hemibarbus maculatus	?	?	?	?	?	?
Hemibarbus brevipennus	?	?	?	?	?	?
Hemibarbus lehoai	?	?	?	?	?	?
Hemibarbus thacmoensis	?	?	?	?	?	?
Hemibarbus songloensis	?	?	?	?	?	?
Hemibarbus qianjiangensis	?	?	?	?	?	?
Hemibarbus macracanthus	?	?	?	?	?	?
Hemibarbus sp. 090914	?	?	?	?	?	?
Hemibarbus sp. 'Taiwanese barbel steed'	?	?	?	?	?	?
Squalidus argentatus	?	?	?	?	?	?
Squalidus gracilis	?	?	?	?	?	?
Squalidus sp. CTOL03294	?	?	?	?	?	?
Squalidus sp. KEW-2005	?	?	?	?	?	?
Squalidus atromaculatus	?	?	?	?	?	?
Squalidus wolterstorffi	?	?	?	?	?	?
Squalidus nitens	?	?	?	?	?	?
Squalidus minor	?	?	?	?	?	?
Squalidus multimaculatus	?	?	?	?	?	?
Squalidus banarescui	?	?	?	?	?	?
Squalidus homozonus	?	?	?	?	?	?
Squalidus mantschuricus	?	?	?	?	?	?
Squalidus iijimae	?	?	?	?	?	?
Squalidus intermedius	?	?	?	?	?	?
Squalidus japonicus	?	?	?	?	?	?
Squalidus chankaensis	?	?	?	?	?	?
Squalidus sp. SX-0527	?	?	?	?	?	?
Squalidus cf. argentatus CBM:ZF:11738	?	?	?	?	?	?
Saurogobio gracilicaudatus	?	?	?	?	?	?
Saurogobio cf. immaculatus CTOL03293	?	?	?	?	?	?
Saurogobio dabryi	?	?	?	?	?	?
Saurogobio immaculatus	?	?	?	?	?	?
Saurogobio gymnocheilus	?	?	?	?	?	?
Saurogobio dumerili	?	?	?	?	?	?
Saurogobio lissilabris	?	?	?	?	?	?
Saurogobio xiangjiangensis	?	?	?	?	?	?
Abbottina liaoningensis	?	?	?	?	?	?
Abbottina rivularis	?	?	?	?	?	?
Abbottina binhi	?	?	?	?	?	?
Abbottina lalinensis	?	?	?	?	?	?
Abbottina obtusirostris	?	?	?	?	?	?
Biwia yodoensis	?	?	?	?	?	?
Biwia springeri	?	?	?	?	?	?
Biwia zezera	?	?	?	?	?	?
Biwia tama	?	?	?	?	?	?
Pseudogobio guilinensis	?	?	?	?	?	?
Pseudogobio esocinus	?	?	?	?	?	?
Pseudogobio vaillanti	?	?	?	?	?	?
Pseudogobio banggiangensis	?	?	?	?	?	?
Pseudogobio cf. esocinus CBM:ZF:12684	?	?	?	?	?	?
Pseudogobio cf. esocinus CBM:ZF:16230	?	?	?	?	?	?
Coreoleuciscus splendidus	?	?	?	?	?	?
Gobiocypris rarus	?	?	?	?	?	?
Pseudorasbora parva	?	1	?	2	0	0
Pseudorasbora cf. parva	?	?	?	?	?	?
Pseudorasbora sp. SPH-2006	?	?	?	?	?	?
Pseudorasbora elongata	?	?	?	?	?	?
Pseudorasbora pumila	?	?	?	?	?	?
Pseudorasbora interrupta	?	?	?	?	?	?
Pseudorasbora pugnax	?	?	?	?	?	?
Pungtungia herzi	?	?	?	?	?	?
Pungtungia hilgendorfi	?	?	?	?	?	?
Pungtungia shiraii	?	?	?	?	?	?
Xenophysogobio boulengeri	?	?	?	?	?	?
Xenophysogobio nudicorpa	?	?	?	?	?	?
Gobiobotia meridionalis	?	?	?	?	?	?
Gobio macrocephalus	?	?	?	?	?	?
Gobio gobio	?	?	?	?	?	?
Gobio soldatovi	?	?	?	?	?	?
Gobio coriparoides	?	?	?	?	?	?
Gobio cynocephalus	?	?	?	?	?	?
Gobio bulgaricus	?	?	?	?	?	?
Gobio intermedius	?	?	?	?	?	?
Gobio gymnostethus	?	?	?	?	?	?
Gobio sp. GOB4189	?	?	?	?	?	?
Gobio caucasicus	?	?	?	?	?	?
Gobio sp. GOB2750	?	?	?	?	?	?
Gobio balcanicus	?	?	?	?	?	?
Gobio huanghensis	?	?	?	?	?	?
Gobio banarescui	?	?	?	?	?	?
Gobio krymensis	?	?	?	?	?	?
Gobio insuyanus	?	?	?	?	?	?
Gobio ohridanus	?	?	?	?	?	?
Gobio obtusirostris	?	?	?	?	?	?
Gobio sp. 1 JM-2007	?	?	?	?	?	?
Gobio skadarensis	?	?	?	?	?	?
Gobio carpathicus	?	?	?	?	?	?
Gobio tauricus	?	?	?	?	?	?
Gobio volgensis	?	?	?	?	?	?
Gobio brevicirris	?	?	?	?	?	?
Gobio sp. 2 JM-2007	?	?	?	?	?	?
Gobio sp. 3 JM-2007	?	?	?	?	?	?
Gobio sp. Belb_4605	?	?	?	?	?	?
Gobio sp. Cher_4550	?	?	?	?	?	?
Gobio sp. JM-2008	?	?	?	?	?	?
Gobio alverniae	?	?	?	?	?	?
Gobio lozanoi	?	?	?	?	?	?
Gobio acutipinnatus	?	?	?	?	?	?
Gobio lingyuanensis	?	?	?	?	?	?
Gobio sibiricus	?	?	?	?	?	?
Gobio feraeensis	?	?	?	?	?	?
Gobio fushunensis	?	?	?	?	?	?
Gobio kovatschevi	?	?	?	?	?	?
Gobio battalgilae	?	?	?	?	?	?
Gobio maeandricus	?	?	?	?	?	?
Gobio sarmaticus	?	?	?	?	?	?
Gobio holurus	?	?	?	?	?	?
Gobio occitaniae	?	?	?	?	?	?
Gobio meridionalis	?	?	?	?	?	?
Gobio rivuloides	?	?	?	?	?	?
Gobio hettitorum	?	?	?	?	?	?
Gobio kubanicus	?	?	?	?	?	?
Gobio sp. TP-2013	?	?	?	?	?	?
Gobio sakaryaensis	?	?	?	?	?	?
Gobio microlepidotus	?	?	?	?	?	?
Gobio sp. BOLD:ACL7773	?	?	?	?	?	?
Gobio delyamurei	?	?	?	?	?	?
Gobio lepidolaemus	?	?	?	?	?	?
Gobio nigrescens	?	?	?	?	?	?
Gobio sp. YB-2015	?	?	?	?	?	?
Romanogobio kesslerii	?	?	?	?	?	?
Romanogobio macropterus	?	?	?	?	?	?
Romanogobio banaticus	?	?	?	?	?	?
Romanogobio uranoscopus	?	?	?	?	?	?
Romanogobio albipinnatus	?	?	?	?	?	?
Romanogobio benacensis	?	?	?	?	?	?
Romanogobio tanaiticus	?	?	?	?	?	?
Romanogobio vladykovi	?	?	?	?	?	?
Romanogobio tenuicorpus	?	?	?	?	?	?
Romanogobio belingi	?	?	?	?	?	?
Romanogobio parvus	?	?	?	?	?	?
Romanogobio frici	?	?	?	?	?	?
Romanogobio pentatrichus	?	?	?	?	?	?
Romanogobio ciscaucasicus	?	?	?	?	?	?
Romanogobio johntreadwelli	?	?	?	?	?	?
Romanogobio persus	?	?	?	?	?	?
Romanogobio antipai	?	?	?	?	?	?
Romanogobio amplexilabris	?	?	?	?	?	?
Romanogobio banarescui	?	?	?	?	?	?
Romanogobio elimeius	?	?	?	?	?	?
Sarcocheilichthys soldatovi	?	?	?	?	?	?
Sarcocheilichthys kiangsiensis	?	?	?	?	?	?
Sarcocheilichthys nigripinnis	?	?	?	?	?	?
Sarcocheilichthys variegatus	?	?	?	?	?	?
Sarcocheilichthys parvus	?	?	?	?	?	?
Sarcocheilichthys czerskii	?	?	?	?	?	?
Sarcocheilichthys lacustris	?	?	?	?	?	?
Sarcocheilichthys hainanensis	?	?	?	?	?	?
Sarcocheilichthys biwaensis	?	?	?	?	?	?
Sarcocheilichthys davidi	?	?	?	?	?	?
Sarcocheilichthys caobangensis	?	?	?	?	?	?
Sarcocheilichthys sinensis	?	?	?	?	?	?
Notropis rubricroceus	?	1	?	2	0	0
Notropis spectrunculus	1	1	2	2	0	0
Notropis chlorocephalus	1	1	2	2	0	0
Notropis petersoni	1	1	2	2	0	0
Notropis greenei	1	1	2	2	0	0
Notropis hypsilepis	1	1	2	2	0	0
Notropis atrocaudalis	1	1	2	2	0	0
Notropis chalybaeus	1	1	2	2	0	0
Notropis bairdi	1	1	2	2	0	0
Notropis cahabae	?	?	?	?	?	?
Notropis hudsonius	1	1	2	2	0	0
Notropis sp. 1-SS-2003	?	?	?	?	?	?
Notropis anogenus	1	1	2	2	0	0
Notropis heterodon	1	1	2	2	0	0
Notropis longirostris	1	1	2	2	0	0
Notropis sabinae	1	1	2	2	0	0
Notropis nazas	1	1	2	2	0	0
Notropis maculatus	1	1	2	2	0	0
Notropis leuciodus	1	1	2	2	0	0
Notropis procne	1	1	2	2	0	0
Notropis volucellus	1	1	2	2	0	0
Notropis topeka	1	1	2	2	0	0
Notropis chrosomus	1	1	2	2	0	0
Notropis micropteryx	?	?	?	?	?	?
Notropis percobromus	?	?	?	?	?	?
Notropis blennius	1	1	2	2	0	0
Notropis sp. 'sawfin shiner'	?	?	?	?	?	?
Notropis rupestris	?	?	?	?	?	?
Notropis bifrenatus	1	1	2	2	0	0
Notropis amoenus	1	1	2	2	0	0
Notropis amabilis	1	1	2	2	0	0
Notropis edwardraneyi	1	1	2	2	0	0
Notropis candidus	1	1	2	2	0	0
Notropis boops	1	1	2	2	0	0
Notropis ariommus	1	1	2	2	0	0
Notropis jemezanus	1	1	2	2	0	0
Notropis girardi	1	1	2	2	0	0
Notropis chihuahua	1	1	2	2	0	0
Notropis stilbius	1	1	2	2	0	0
Notropis scepticus	1	1	2	2	0	0
Notropis suttkusi	?	?	?	?	?	?
Notropis oxyrhynchus	1	1	2	2	0	0
Notropis nubilus	1	1	2	2	0	0
Notropis photogenis	1	1	2	2	0	0
Notropis perpallidus	1	1	2	2	0	0
Notropis buchanani	1	1	2	2	0	0
Notropis calientis	1	1	2	2	0	0
Notropis imeldae	1	1	2	2	0	0
Notropis moralesi	?	?	?	?	?	?
Notropis wickliffi	1	1	2	2	0	0
Notropis rubellus	1	1	2	2	0	0
Notropis potteri	1	1	2	2	0	0
Notropis rafinesquei	?	?	?	?	?	?
Notropis shumardi	1	1	2	2	0	0
Notropis altipinnis	1	1	2	2	0	0
Notropis cummingsae	1	1	2	2	0	0
Notropis atherinoides	1	1	2	2	0	0
Notropis uranoscopus	1	1	2	2	0	0
Notropis scabriceps	1	1	2	2	0	0
Notropis ozarcanus	1	1	2	2	0	0
Notropis semperasper	1	1	2	2	0	0
Notropis mekistocholas	?	?	?	?	?	?
Notropis lutipinnis	1	1	2	2	0	0
Notropis baileyi	1	1	2	2	0	0
Notropis simus	1	1	2	2	0	0
Notropis asperifrons	?	?	?	?	?	?
Notropis chiliticus	1	1	2	2	0	0
Notropis ammophilus	?	?	?	?	?	?
Notropis sp. UMMZ 238746	?	?	?	?	?	?
Notropis sp. 1 SS-2007	?	?	?	?	?	?
Notropis heterolepis	1	1	2	2	0	0
Notropis ortenburgeri	1	1	2	2	0	0
Notropis xaenocephalus	1	1	2	2	0	0
Notropis grandis	?	?	?	?	?	?
Notropis amecae	?	?	?	?	?	?
Notropis cf. stramineus MEFM226-05	?	?	?	?	?	?
Notropis braytoni	1	1	2	2	0	0
Notropis cf. stramineus BOLD:AAC8333	?	?	?	?	?	?
Notropis orca	?	?	?	?	?	?
Notropis aguirrepequenoi	?	?	?	?	?	?
Notropis cumingii	?	?	?	?	?	?
Notropis tropicus	?	?	?	?	?	?
Notropis melanostomus	?	?	?	?	?	?
Notropis calabazas	?	?	?	?	?	?
Notropis marhabatiensis	?	?	?	?	?	?
Notropis albizonatus	?	?	?	?	?	?
Notropis alborus	?	?	?	?	?	?
Notropis aulidion	?	?	?	?	?	?
Notropis saladonis	?	?	?	?	?	?
Notropis buccula	1	1	2	2	0	0
Notropis megalops	?	?	?	?	?	?
Rhodeus amarus	?	?	?	?	?	?
Rhodeus sinensis	?	?	?	?	?	?
Rhodeus sp. SPH-2006	?	?	?	?	?	?
Rhodeus sp. LR-2007	?	?	?	?	?	?
Rhodeus sp. SPH-2010	?	?	?	?	?	?
Rhodeus suigensis	?	?	?	?	?	?
Rhodeus notatus	?	?	?	?	?	?
Rhodeus lighti	?	?	?	?	?	?
Rhodeus atremius	?	?	?	?	?	?
Rhodeus fangi	?	?	?	?	?	?
Rhodeus colchicus	?	?	?	?	?	?
Rhodeus meridionalis	?	?	?	?	?	?
Rhodeus amurensis	?	?	?	?	?	?
Rhodeus sericeus	?	?	?	?	?	?
Rhodeus ocellatus	?	1	?	2	0	0
Rhodeus uyekii	?	?	?	?	?	?
Rhodeus rheinardti	?	?	?	?	?	?
Rhodeus pseudosericeus	?	?	?	?	?	?
Rhodeus smithii	?	?	?	?	?	?
Rhodeus spinalis	?	?	?	?	?	?
Rhodeus sciosemus	?	?	?	?	?	?
Rhodeus laoensis	?	?	?	?	?	?
Rhodeus shitaiensis	?	?	?	?	?	?
Rhodeus typus	?	?	?	?	?	?
Rhodeus haradai	?	?	?	?	?	?
Rhodeus monguonensis	?	?	?	?	?	?
Rhodeus rheinhardti	?	?	?	?	?	?
Rhodeus sp. CHC-2013	?	?	?	?	?	?
Rhodeus aff. ocellatus CHC-2013	?	?	?	?	?	?
Tinca tinca	?	1	?	2	0	0
Acheilognathus tonkinensis	?	?	?	?	?	?
Acheilognathus typus	?	?	?	?	?	?
Acheilognathus longipinnis	?	?	?	?	?	?
Acheilognathus melanogaster	?	?	?	?	?	?
Acheilognathus cyanostigma	?	?	?	?	?	?
Acheilognathus rhombeus	?	?	?	?	?	?
Acheilognathus gracilis	?	?	?	?	?	?
Acheilognathus barbatus	?	?	?	?	?	?
Acheilognathus signifer	?	?	?	?	?	?
Acheilognathus longibarbatus	?	?	?	?	?	?
Acheilognathus imberbis	?	?	?	?	?	?
Acheilognathus majusculus	?	?	?	?	?	?
Acheilognathus meridianus	?	?	?	?	?	?
Acheilognathus barbatulus	?	?	?	?	?	?
Acheilognathus polylepis	?	?	?	?	?	?
Acheilognathus omeiensis	?	?	?	?	?	?
Acheilognathus macropterus	?	?	?	?	?	?
Acheilognathus yamatsutae	?	?	?	?	?	?
Acheilognathus somjinensis	?	?	?	?	?	?
Acheilognathus intermedia	?	?	?	?	?	?
Acheilognathus tabira	?	?	?	?	?	?
Acheilognathus kyphus	?	?	?	?	?	?
Acheilognathus brevicaudatus	?	?	?	?	?	?
Acheilognathus macromandibularis	?	?	?	?	?	?
Acheilognathus binidentatus	?	?	?	?	?	?
Acheilognathus imfasciodorsalis	?	?	?	?	?	?
Acheilognathus taenianalis	?	?	?	?	?	?
Acheilognathus microphysa	?	?	?	?	?	?
Acheilognathus elongatoides	?	?	?	?	?	?
Acheilognathus asmussii	?	?	?	?	?	?
Acheilognathus peihoensis	?	?	?	?	?	?
Acheilognathus pseudorhombea	?	?	?	?	?	?
Acheilognathus hondae	?	?	?	?	?	?
Acheilognathus coreanus	?	?	?	?	?	?
Acheilognathus deignani	?	?	?	?	?	?
Acheilognathus polyspinus	?	?	?	?	?	?
Acheilognathus fasciodorsalis	?	?	?	?	?	?
Acheilognathus striatus	?	?	?	?	?	?
Acheilognathus hypselonotus	?	?	?	?	?	?
Acheilognathus elongatus	?	?	?	?	?	?
Acheilognathus changtingensis	?	?	?	?	?	?
Acheilognathus argenteus	?	?	?	?	?	?
Acheilognathus lanchiensis	?	?	?	?	?	?
Acheilognathus sp. SKK-2014	?	?	?	?	?	?
Acheilognathus aff. barbatus CHC-2013	?	?	?	?	?	?
Acheilognathus cf. striatus CHC-2013	?	?	?	?	?	?
Acheilognathus sp. CHC-2013b	?	?	?	?	?	?
Acheilognathus sp. CHC-2013a	?	?	?	?	?	?
Acheilognathus aff. macropterus CHC-2013	?	?	?	?	?	?
Acheilognathus cf. barbatulus CHC-2013	?	?	?	?	?	?
Acheilognathus cf. barbatus CHC-2013	?	?	?	?	?	?
Acheilognathus cf. macropterus CBM-ZF-12465	?	?	?	?	?	?
Acheilognathus sp. CBM-ZF-11927	?	?	?	?	?	?
Acheilognathus sp. CBM:ZF:14820	?	?	?	?	?	?
Acheilognathus sp. CBM:ZF:15449	?	?	?	?	?	?
Acheilognathus tonkiensis	?	?	?	?	?	?
Tanichthys albonubes	?	?	?	?	?	?
Tanichthys micagemmae	1	?	2	?	0	0
Tanichthys thacbaensis	?	?	?	?	?	?
Gobiobotia filifer	?	?	?	?	?	?
Opsariichthys uncirostris	1	1	2	1	0	0
Opsariichthys bidens	1	1	2	2	0	0
Opsariichthys sp. ISC-2009	?	?	?	?	?	?
Opsariichthys sp. LR-2007	?	?	?	?	?	?
Opsariichthys pachycephalus	?	?	?	?	?	?
Opsariichthys sp. GP	?	?	?	?	?	?
Opsariichthys sp. JL	?	?	?	?	?	?
Opsariichthys sp. ML	?	?	?	?	?	?
Opsariichthys evolans	?	?	?	?	?	?
Opsariichthys sp. FC	?	?	?	?	?	?
Opsariichthys dienbienensis	?	?	?	?	?	?
Opsariichthys songmaensis	?	?	?	?	?	?
Opsariichthys hainanensis	?	?	?	?	?	?
Opsariichthys kaopingensis	?	?	?	?	?	?
Opsariichthys hieni	?	?	?	?	?	?
Opsariichthys bea	?	?	?	?	?	?
Opsariichthys sp. HQT-2013	?	?	?	?	?	?
Opsariichthys acutipinnis	?	?	?	?	?	?
Opsariichthys minutus	?	?	?	?	?	?
Opsariichthys sp. TQH-2015	?	?	?	?	?	?
Opsariichthys sp. NTOUP-2013-10-201	?	?	?	?	?	?
Opsariichthys cf. chengdui TQH-2015	?	?	?	?	?	?
Opsariichthys duchuunguyeni	?	?	?	?	?	?
Opsariichthys sp. NTOUP-2013-10-184	?	?	?	?	?	?
Opsariichthys sp. 'chengtui'	?	?	?	?	?	?
Zacco macrolepis	?	?	?	?	?	?
Zacco taiwanensis	?	?	?	?	?	?
Zacco sp. HTY-2006	?	?	?	?	?	?
Zacco sp. ISC-2009	?	?	?	?	?	?
Zacco sp. E	?	?	?	?	?	?
Zacco sp. A	?	?	?	?	?	?
Zacco platypus	1	1	2	2	0	0
Zacco taliensis	?	?	?	?	?	?
Zacco chengtui	?	?	?	?	?	?
Zacco acanthogenys	?	?	?	?	?	?
Candidia barbatus	?	?	?	?	?	?
Candidia sp. FG	?	?	?	?	?	?
Candidia pingtungensis	?	?	?	?	?	?
Parazacco spilurus	?	?	?	?	?	?
Parazacco fasciatus	?	?	?	?	?	?
Hemigrammocypris rasborella	?	?	?	?	?	?
Parachela sp. LR-2007	?	?	?	?	?	?
Parachela maculicauda	?	?	?	?	?	?
Parachela siamensis	?	?	?	?	?	?
Parachela oxygastroides	?	1	?	2	0	0
Parachela williaminae	?	?	?	?	?	?
Parachela ingerkongi	?	?	?	?	?	?
Parachela cyanea	?	?	?	?	?	?
Parachela hypophthalmus	?	?	?	?	?	?
Aphyocypris chinensis	?	?	?	?	?	?
Aphyocypris kikuchii	?	?	?	?	?	?
Aphyocypris sp. SSH-2002	?	?	?	?	?	?
Aphyocypris amnis	?	?	?	?	?	?
Aphyocypris lini	?	?	?	?	?	?
Yaoshanicus arcus	?	?	?	?	?	?
Yaoshanicus kyphus	?	?	?	?	?	?
Hypophthalmichthys molitrix	?	?	?	?	?	?
Hypophthalmichthys nobilis	?	?	?	?	?	?
Hypophthalmichthys harmandi	?	?	?	?	?	?
Squaliobarbus curriculus	?	?	?	?	?	?
Ochetobius elongatus	?	?	?	?	?	?
Elopichthys bambusa	?	?	?	?	?	?
Ctenopharyngodon idella	?	?	?	?	?	?
Ischikauia steenackeri	?	?	?	?	?	?
Chanodichthys sp. ZJH-2008	?	?	?	?	?	?
Chanodichthys mongolicus	?	?	?	?	?	?
Chanodichthys dabryi	?	?	?	?	?	?
Chanodichthys erythropterus	?	?	?	?	?	?
Chanodichthys recurviceps	?	?	?	?	?	?
Chanodichthys ilishaeformis	?	?	?	?	?	?
Chanodichthys flavipinnis	?	?	?	?	?	?
Chanodichthys oxycephalus	?	?	?	?	?	?
Chanodichthys abramoides	?	?	?	?	?	?
Chanodichthys sp. YL-2015	?	?	?	?	?	?
Megalobrama pellegrini	?	?	?	?	?	?
Megalobrama skolkovii	?	?	?	?	?	?
Megalobrama amblycephala	?	?	?	?	?	?
Megalobrama terminalis	?	?	?	?	?	?
Megalobrama mantschuricus	?	?	?	?	?	?
Megalobrama elongata	?	?	?	?	?	?
Megalobrama hoffmanni	?	?	?	?	?	?
Xenocyprioides carinatus	?	?	?	?	?	?
Parabramis pekinensis	?	?	?	?	?	?
Hemiculter lucidus	?	?	?	?	?	?
Hemiculter bleekeri	?	?	?	?	?	?
Hemiculter leucisculus	?	?	?	?	?	?
Hemiculter varpachovskii	?	?	?	?	?	?
Hemiculter krempfi	?	?	?	?	?	?
Hemiculter tchangi	?	?	?	?	?	?
Hemiculter songhongensis	?	?	?	?	?	?
Hemiculter elongatus	?	?	?	?	?	?
Hemiculter eigenmanni	?	?	?	?	?	?
Hemiculterella macrolepis	?	?	?	?	?	?
Hemiculterella sauvagei	?	?	?	?	?	?
Hemiculterella wui	?	?	?	?	?	?
Xenocypris yunnanensis	?	?	?	?	?	?
Xenocypris fangi	?	?	?	?	?	?
Xenocypris argentea	?	?	?	?	?	?
Xenocypris hupeinensis	?	?	?	?	?	?
Xenocypris sp. SSH-2002	?	?	?	?	?	?
Xenocypris davidi	?	?	?	?	?	?
Xenocypris medius	?	?	?	?	?	?
Gobiobotia abbreviata	?	?	?	?	?	?
Pseudobrama simoni	?	?	?	?	?	?
Distoechodon tumirostris	?	?	?	?	?	?
Distoechodon compressus	?	?	?	?	?	?
Distoechodon macrophthalmus	?	?	?	?	?	?
Mylopharyngodon piceus	?	?	?	?	?	?
Xenocyprioides parvulus	?	?	?	?	?	?
Gobiobotia pappenheimi	?	?	?	?	?	?
Gobiobotia naktongensis	?	?	?	?	?	?
Gobiobotia ichangensis	?	?	?	?	?	?
Gobiobotia sp. SPH-2006	?	?	?	?	?	?
Gobiobotia brevibarba	?	?	?	?	?	?
Gobiobotia macrocephala	?	?	?	?	?	?
Gobiobotia longibarba	?	?	?	?	?	?
Gobiobotia nicholsi	?	?	?	?	?	?
Gobiobotia paucirastella	?	?	?	?	?	?
Gobiobotia brevirostris	?	?	?	?	?	?
Gobiobotia guilingensis	?	?	?	?	?	?
Gobiobotia cheni	?	?	?	?	?	?
Gobiobotia jiangxiensis	?	?	?	?	?	?
Gobiobotia tungi	?	?	?	?	?	?
Gobiobotia homalopteroidea	?	?	?	?	?	?
Gobiobotia yuanjiangensis	?	?	?	?	?	?
Gobiobotia intermedia	?	?	?	?	?	?
Gobiobotia kolleri	?	?	?	?	?	?
Acrossocheilus fasciatus	?	?	?	?	?	?
Acrossocheilus monticola	?	?	?	?	?	?
Acrossocheilus parallens	?	?	?	?	?	?
Acrossocheilus paradoxus	?	?	?	?	?	?
Acrossocheilus sp. SPH-2006	?	?	?	?	?	?
Acrossocheilus yunnanensis	?	?	?	?	?	?
Acrossocheilus cinctus	?	?	?	?	?	?
Acrossocheilus spinifer	?	?	?	?	?	?
Acrossocheilus beijiangensis	?	?	?	?	?	?
Acrossocheilus hemispinus	?	?	?	?	?	?
Acrossocheilus sp. VS-2007	?	?	?	?	?	?
Acrossocheilus wenchowensis	?	?	?	?	?	?
Acrossocheilus macrophthalmus	?	?	?	?	?	?
Acrossocheilus yalyensis	?	?	?	?	?	?
Acrossocheilus xamensis	?	?	?	?	?	?
Acrossocheilus jishouensis	?	?	?	?	?	?
Acrossocheilus iridescens	?	?	?	?	?	?
Acrossocheilus aluoiensis	?	?	?	?	?	?
Acrossocheilus wuyiensis	?	?	?	?	?	?
Acrossocheilus clivosius	?	?	?	?	?	?
Acrossocheilus stenotaeniatus	?	?	?	?	?	?
Acrossocheilus malacopterus	?	?	?	?	?	?
Acrossocheilus rendahli	?	?	?	?	?	?
Acrossocheilus lamus	?	?	?	?	?	?
Acrossocheilus baolacensis	?	?	?	?	?	?
Acrossocheilus longipinnis	?	?	?	?	?	?
Acrossocheilus barbodon	?	?	?	?	?	?
Acrossocheilus kreyenbergii	?	?	?	?	?	?
Acrossocheilus cf. paradoxus AcP1	?	?	?	?	?	?
Acrossocheilus cf. paradoxus AcP2	?	?	?	?	?	?
Acrossocheilus cf. paradoxus AcP3	?	?	?	?	?	?
Schizothorax sp. IHBCAS989064	?	?	?	?	?	?
Schizothorax malacanthus	?	?	?	?	?	?
Schizothorax biddulphi	?	?	?	?	?	?
Schizothorax labiatus	?	?	?	?	?	?
Schizothorax argentatus	?	?	?	?	?	?
Schizothorax prenanti	?	?	?	?	?	?
Schizothorax lantsangensis	?	?	?	?	?	?
Schizothorax esocinus	?	?	?	?	?	?
Schizothorax richardsonii	?	?	?	?	?	?
Schizothorax macropogon	?	?	?	?	?	?
Schizothorax waltoni	?	?	?	?	?	?
Schizothorax longibarbus	?	?	?	?	?	?
Schizothorax zarudnyi	?	?	?	?	?	?
Schizothorax curvifrons	?	?	?	?	?	?
Schizothorax cryptolepis	?	?	?	?	?	?
Schizothorax chongi	?	?	?	?	?	?
Schizothorax sp. SRFBI020-11	?	?	?	?	?	?
Schizothorax pseudoaksaiensis	?	?	?	?	?	?
Schizothorax eurystomus	?	?	?	?	?	?
Schizothorax intermedius	?	?	?	?	?	?
Schizothorax yunnanensis	?	?	?	?	?	?
Schizothorax griseus	?	?	?	?	?	?
Schizothorax davidi	?	?	?	?	?	?
Schizothorax kozlovi	?	?	?	?	?	?
Schizothorax plagiostomus	?	?	?	?	?	?
Schizothorax nepalensis	?	?	?	?	?	?
Schizothorax macrophthalmus	?	?	?	?	?	?
Schizothorax raraensis	?	?	?	?	?	?
Schizothorax progastus	?	?	?	?	?	?
Schizothorax wangchiachii	?	?	?	?	?	?
Schizothorax oconnori	?	?	?	?	?	?
Schizothorax grahami	?	?	?	?	?	?
Schizothorax sp. SSH-2002	?	?	?	?	?	?
Schizothorax lepidothorax	?	?	?	?	?	?
Schizothorax beipanensis	?	?	?	?	?	?
Schizothorax pelzami	?	?	?	?	?	?
Schizothorax parva	?	?	?	?	?	?
Schizothorax curvilabiatus	?	?	?	?	?	?
Schizothorax edeniana	?	?	?	?	?	?
Schizothorax nasus	?	?	?	?	?	?
Schizothorax microcephalus	?	?	?	?	?	?
Schizothorax microstomus	?	?	?	?	?	?
Schizothorax ninglangensis	?	?	?	?	?	?
Schizothorax integrilabiatus	?	?	?	?	?	?
Schizothorax parvus	?	?	?	?	?	?
Schizothorax labrosus	?	?	?	?	?	?
Schizothorax skarduensis	?	?	?	?	?	?
Schizothorax nudiventris	?	?	?	?	?	?
Schizothorax heterophysallidos	?	?	?	?	?	?
Schizothorax sinensis	?	?	?	?	?	?
Schizothorax prophylax	?	?	?	?	?	?
Schizothorax heterochilus	?	?	?	?	?	?
Schizothorax huegelii	?	?	?	?	?	?
Schizothorax kumaonensis	?	?	?	?	?	?
Schizothorax irregularis	?	?	?	?	?	?
Spinibarbichthys sinensis	?	?	?	?	?	?
Spinibarbus caldwelli	?	?	?	?	?	?
Spinibarbus denticulatus	?	?	?	?	?	?
Spinibarbus hollandi	?	?	?	?	?	?
Spinibarbus yunnanensis	?	?	?	?	?	?
Spinibarbus sinensis	?	?	?	?	?	?
Spinibarbus ovalius	?	?	?	?	?	?
Spinibarbus nammauensis	?	?	?	?	?	?
Spinibarbus maensis	?	?	?	?	?	?
Spinibarbus babeensis	?	?	?	?	?	?
Cyprinion kais	?	?	?	?	?	?
Cyprinion macrostomum	?	?	?	?	?	?
Cyprinion milesi	?	?	?	?	?	?
